pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
2850857,udp,192.168.100.150,48836,192.168.100.3,80,222240,0.407174,100,4.037457,4,4.444631,100,0,0.458654,4.851805,1,DDoS,UDP
23492,tcp,192.168.100.148,7409,192.168.100.6,80,22015,0.033961,78,0,1,0.016981,78,0,0.127817,0.084903,1,DoS,TCP
2200300,tcp,192.168.100.150,12228,192.168.100.3,80,24758,0.125946,63,3.565252,3,3.691202,100,0,0.269737,3.817152,1,DDoS,TCP
3183465,udp,192.168.100.148,41645,192.168.100.3,80,30537,0.647491,100,2.773994,4,3.689503,100,0,0.723909,4.163073,1,DDoS,UDP
2541971,tcp,192.168.100.148,4859,192.168.100.3,80,104284,1.82614,63,0,1,1.423652,100,0.050838,0.118329,4.001515,1,DDoS,TCP
3131226,udp,192.168.100.150,64807,192.168.100.3,80,240448,1.902099,40,0,4,2.689973,100,0,0.494539,4.038394,1,DDoS,UDP
542777,tcp,192.168.100.149,41826,192.168.100.5,80,16995,0,100,0,3,0,100,0,0.033971,0,1,DoS,TCP
1698367,tcp,192.168.100.149,8410,192.168.100.3,80,47126,0,100,0,3,0,100,0,0.094579,0,1,DDoS,TCP
2055117,tcp,192.168.100.147,47750,192.168.100.3,80,141723,1.612284,100,0.198348,1,2.478322,100,0,0.356951,3.640228,1,DDoS,TCP
1596596,udp,192.168.100.148,29073,192.168.100.6,80,192854,0.026847,100,3.98775,4,4.024628,100,0,0.24784,4.051011,1,DoS,UDP
473224,tcp,192.168.100.149,54557,192.168.100.5,80,209595,2.136066,100,0,3,1.510427,100,0,0.127415,4.531281,1,DoS,TCP
1484155,udp,192.168.100.150,21363,192.168.100.3,80,80412,1.926049,100,0,4,3.850803,100,0,0.573755,4.908594,1,DoS,UDP
3033246,udp,192.168.100.147,22784,192.168.100.3,80,142468,1.367234,75,1.97756,4,3.911107,100,0,1.024775,4.884659,1,DDoS,UDP
2667033,udp,192.168.100.147,29963,192.168.100.3,80,38416,0.454449,100,3.982228,4,4.345253,100,0,0.840349,4.986053,1,DDoS,UDP
455605,tcp,192.168.100.148,38311,192.168.100.6,80,191976,0.054412,35,0,1,0.03347,35,0.039368,0.127086,0.140249,1,DoS,TCP
1246440,udp,192.168.100.147,38257,192.168.100.7,80,104851,1.819973,100,0,4,2.227101,100,0,0.213247,3.848833,1,DoS,UDP
744759,udp,192.168.100.148,33397,192.168.100.6,80,127482,1.552322,100,0,4,2.68869,100,0,0.23975,3.591539,1,DoS,UDP
2814425,udp,192.168.100.150,35184,192.168.100.3,80,185808,1.834296,100,0,4,2.586202,100,0,0.423469,4.05433,1,DDoS,UDP
1982810,tcp,192.168.100.150,44146,192.168.100.3,80,69416,1.927133,14,0,1,2.722795,100,0,0.275717,4.186916,1,DDoS,TCP
